summonerId,accountId,puuid,profileIconId,revisionDate,summonerLevel,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak
iGCpx3c024mkL_n22p_a7TY7QYaslpiYLSenKCpTFiZ3nzf8moF0j0JheQ,TJM6xPbQJn-XWhuSO-yWCM70zcUWqz0edgdQHLmEK8mY_Oj2zcIZeqIP,9FqDvYdf5qCY5_cme55gxZZFbRlbGf8SdCX82Or3Ps3DpK-mznRgv5T-9WLOZDb9hysNfV9ZJPsuFQ,23,1731747286863,58,959,I,159,121,False,False,False,False
NH3cX8i55fP4OyqnrxPE4DsDrKf0RBVfvZKM-TmliT0syN9_zKpGjdcsFw,lNvw-Sw1btQOaY1J-FE1TcDJvurQU5fZn2ZbKEtRhby7AggPFdH1nyiQ,OM4WYSMWHhpsz9NpoCxbvTu3cuxR_ClN4l8UwX3cjDRwU1YnsCtWEnBDwSq_aD8eCDBPO-wjerjSMw,5635,1731749445621,529,955,I,259,224,False,False,False,False
cC23BA3x-Qr87fNc-pRb_KFZKZ3B-yNDUwUkCulOX7yogQ,z8HdnUn1ojv9Y5BFWP5rLNtcKYDmFPtqegWoIJq4_1Gn,8dC4Tm13PSdyJh3_Gu8i1_mOMfIEAJxcIHdATOUKewbYXfiV8gHKd3ystpomLCkrqP-WPT4iuVzsow,6498,1731706395176,362,954,I,378,350,False,False,True,False
amzjM_8vub7G1KhYNDLgdYF9L7Yb8KhVu8RfC8vG7qPC6UU,_zMizeJTsfQdoHdj7tqxTwOZvBXIj9eF89HA48I0sXSX,7gfu7RHeloPTUv3FKwJtytbTl1uF1o9IIjzMvKe7h1fgWilpa-bbgEo5Je2-PwHO1vaUmvDp4koXBg,6502,1731747286863,776,953,I,158,122,False,False,True,False
kZ2z_DIg0x7iS5D8XRL7i2gWM2p2YB7cVy5EyrY1BLAEi8Q9TqWJff0n5w,hEmyqAQO0YY6QWTn_q5VkeBRKmeOTQPpwBhnWL8QGQfp-gw0-UX6q5l2,Xj7Q4wcfVcEBEbVlvCjQjTma1xRf4qdzA1ngjYK_MzCMVHQ6HZ6jCKmOrjbMG2aQceAWa1oYjmirpQ,27,1731750037204,227,952,I,128,86,False,False,False,False
yzR_Iu4UuMrgMeJCHQak5spDn02kP1ne4MeBl5OLvHCHvyt6hY_nciZwxg,vHJ988x6lXFm5zyil7X_HWqzNds6KuHf76Z_kjK8F2oBE7c6-Oafp11_,ep2HMrkZUUzNtGZWR0vLOnXtUyyNPuSHECy24CBbGUbsJEJbd3DvsASBpS-xrvUfDx4s1lruhXBJLQ,5993,1731752187595,66,949,I,190,154,False,False,True,False
GQmeHI7WaveFvShP_Jaxhz6xW0Q45vZPu-_0nKBXfFZAFaM,YvOcjlhT4belq22KPKdQKj4po8Q8FQftkL9GOOkizUy6CLK2dL4y6shI,7nn9z8QY-tun1KGOo4uDlIK9BYwwCAtZKn_t62JIeAdMfwlLAC8iKjYg931vBCspNQ6lcWdgFwNjcw,4409,1731751335280,731,945,I,380,351,False,False,True,False
k3aLE6LfBsQX74fbl0TlUE25AmGfJm2TPhbyVIf68sPqGHTtP04Ovc9ZMw,WBI-EsL1baLF0lY-UkFYv6G0o9CsyuT8waqpQxWv59sTBpjKupUmoAqm,wMAMqHnZS_PeCj3uMPgLz1D1NlCdzY0iV8T07rRvKT4cPv7BAIUOXlj6_yNcN4m5xzM-u81u5A3WzQ,6544,1731703489389,110,944,I,317,282,True,False,False,False
yTbEfTtSZEYRrAq4u6eiTtZAeA5kjttFcXn8K9csoxKfzG9eTpn4XvnJPA,pjQXu73bl5bkoYou_SpUNLrmYHWWPVxprIlJP5S9qMM6SBYEbKiknjG9,At4CMUXp7q4RBpxGPkMj_JRfMNEjVzeWhhpO-iKOx8Z6CqkcJMPT6FSkoHwBQxd3HLNNc14kuOfVLg,6622,1731697350769,242,944,I,227,185,False,False,False,False
ZGOGJqPjHJIWkbJ63G1zbK1WDKet036t2xnn7AhHSMhLFRxyJvfIKsOYJw,5Y_-o_5AjwYCftsJ4sQYHTcLtF8hR9fwPqeseIYRLb591zHon0BvIUdD,oY7eGXScR2Av2f8WypTSqhTHpI0DrkSyyJhUlS87RxVLPL3jjb8Rvhu5JUdbjKb9RBFCGKLDQ2u7WA,5709,1731737742362,592,944,I,211,177,True,False,False,False
MQ8VSk8TJ8kswkN78Z5XbNsxAVYE5S-mbOW_RQ9D2M6V0S8at4Qmfnkt_Q,0SMQJo87ISa5oGrClascT8Ep4zbjinAiXPGw3nVf4uCAJOvXHkV6o9Bt,ggLIfo-N5OzxG1boLhi0AYVXgwzhdy3V-YeCW17EZkgIFfFEMAPXkC6Ddluys_aj-fjJKwPGMHCsVA,6504,1731735867570,283,942,I,198,152,False,False,True,False
qNIERwXgt54rVl1x_-w5Qrg79byXg7eOJQ3MgMkgbKZgXv8scTmk6gp66w,nMosMgWSvxKr0q_6YsNXo1zfnWGqvcp3TSHaAk9qLzDkFPZzU74clFOI,KAS5rDEgwbpnBgNNQmt5qFo55tbH3z0aGLhRLAwxviE3HiEfWnuJYqjlKCkE8PbWanp3xVYWfB9iOQ,977,1731708971443,653,938,I,121,84,False,False,True,False
eOhMOMHMBTyaAcW6jzovxTjg6H4-qUKmcSuSqoaZb3VB3vTxZdsiokj1Iw,T9CvGnBUc3hr_PeVvNyzQGmljzygzZ7bvNjtQOZaPL5E42Jo0esV2anH,MflkWP-cDliZKLWf4pLNrcOCVHWr-gsF9v2dOIS1nUGZrKtiY8NAXfrcqTcuawlZnFXbC7fw1LXCwQ,3795,1731667006005,159,937,I,229,196,True,False,False,False
Zp07LosXmUKqf6GWCQYu-X9jJxBayQic3bbJgIsXe5KpJrihK7IlqBbEIA,-hud7aJwBjNamPD1LjNx7L80OmI1mQLN6BscgoswkR1ZZc6Z0HbYI3ue,2T_wt-LFl5fMa3wRYsNAkJOYHDP-lcS41IsbmqfbzqLna30tYD0wge3ij_TenHsfXqVxeIbum2i-bg,3584,1731519193000,86,937,I,213,167,False,False,True,False
UhdVkK0ga-vtsdikhFB0wIvxWai8QQ2D6uVufETNRvzmSa4,GyTQH_aYfno4bnF-rYDY1LcxTtHXpgGajbR4XZm0-Hvm8T0,_j96AhTWus6Dm1-Jnz3TO9LaUGFzMCqU8bwsvbDalQMZDRoJUtEIX8asakdKPxn1PmUcK1qjrWTkdA,6260,1731703917249,564,937,I,93,45,False,False,True,False
hZYUmgkpQLZQNvOlVN1f0sC26VPtpR4ys_oNCvHKX2wOXN4,fht8gqDv7T7J8XzHoY-LEqzAxdl-grjn6mK2jydbulEgIh_ptW7_rAtI,kOcB9jqCsoIBL8D3QGVpRINlQNZ1fsQas4p5yph0xIfctzyiCDfg2OKfhsBkYXdgc2FoNzOwYTsuPQ,23,1731728081786,298,935,I,154,112,False,False,True,False
bvEgIjDFn_0LXqRSMKIk6mhuhS9OigNtsq1YH_JEPEMPZT4,BTiMexVH4oathCi4oZ9jHTymAXauySEVfbimvf_69IOy470,Pq_si4SKLGXLSgYjwZo2Y3V5Ui-aTx4-lkjL9eCnGg9lZs65uZml1MwSTAVMtVRfHFYZ7jJAogpy_g,5089,1731713617000,244,934,I,127,87,False,False,False,True
Sb4zEvKZqx5rRk_3zC9_UgKLNbyQ1u-WSAyRQUfVrjnhQEGd,BEcj89bWM43XK52TvdboCcaFUaoQ1dUb8kkVBbF8ryYZghwSYuQLilFc,RHAxP9leJjFlVSMr4XNpjinbJqo7s6XqJGrFVchtbtUiH74I0aQVPxFdhjo-9izVoxFNQj_XyDBGEw,3890,1731642873000,456,933,I,106,63,False,False,True,False
zp5T7BkWpa507CYwqD4L7_d9mzy-927XL8HYsOfM0hvgtPdgB-s4EV-fAA,PRK33E-Oc-Ai2a5s4P5jGG-wKwT3uhiS9JcvWM3AYQFRtR-k_oVi5PdZ,l0kAgPlM0Py8uYtQjqUMRnzbNUeSLf_ExSG4nn37u39O_oQhZBvJvpCtDEksE41SZTX0c1C8wImvaw,6502,1731607085000,225,930,I,158,126,False,False,False,False
Id6z5Dad-HeGFtJqR2C5AJtLXitKlR6mDqxVrwzRXyTdQ1nTF-NnwuYxXQ,T01Bs4fBdDbZlLkFJw-DBREx-yI-G2jRtFWN0Jr1fSK84bnqk_X3Aezd,OLYbNG11ufFMDJT--kfr-hRc4Zke7C4IVH7rhs4zL5EvKxuHhap7asinvOi_TGrB3x2JX7jzfubpfA,3543,1731745164175,181,928,I,216,172,False,False,True,False
gqQOKQqMLPsJWaPVJxrOXFbparQ5Qms7bFDKM5eTK6BwWCLzczb-B1Vdjw,av45TZgI1lEoeogm14AaC_sYD5uOqQALXI9RDZ50EuzqF5VkGx12bBcv,3Q2IYKagbNZZycSxqvLxi9sUgOy1PuY_gHs8H9DrqbaDBv_hLntJ2Ai6aXZWd6XHI7VP5tQ3CsyXAg,5067,1731752187595,195,925,I,131,84,False,False,True,True
zm5EYfrmfRT-Ls9Ngjypwyp4a_kEglBkPnJyKsxNtG7HiGCWPgZMatKXQw,dTXbOitzHeb6yKatpOpcQD1xD4UKVFZO21YTttqmw1sNSJIRdHnvGOhV,Z1rctfRN2P1Kr1g9vTKGdoBreyZUD4HIOhkMCl-n-B1SuNhl-H4X7mdO1dRuHAUOE62eKiQpJJtx9A,3018,1731656633000,330,922,I,248,219,True,False,False,False
fw4-MF0pB6kCMHgKTqQrr3h2a4r0nS-cJmyVlYsYV3n-Onk,49GWQtCMqQfVLBcuTL_tIuez55hFKnsygrwvhqPJacphmPw,2p7Rr9zTpL6pCpEvwhcfruWsuDT73AuYPPNbW4V5lJ4f3VNprhznn7G_s8eRu74Kc_ZT1mHfjjRerg,6362,1731707467284,1043,922,I,186,160,True,False,False,False
2ooMdplVm1HZL7H1qiAkUUEmJSHeh8zO2zvedS61bt8Y14kgTcXRtwRC5w,ZSrD4xJRBd3gXsx485TNt1a5emjaCxc9_8Ub7sZuIh8k2xxypFlxrKUr,tTyek_8flyPyryWkzL7mNfi8J8UbYmGEAwpOHiC1pWhTpIelFtdRzgkmaX2QPe2xCYvO0bQo7OyShg,6715,1731429299000,190,922,I,150,111,True,False,False,False
YUGR6YG6E-ZlFVsmxvg07u0N-n4uvnLte8ZJ5xzNYU0FrlcQ9pqmSlOpWw,qPPBL1nmnGGp90ywOI-up7k8CyCgiXtF68Y5_3xPyLzemlpCQ0MfrkOq,XPW1tDpVK5EkpvMlUha3l0Z6Toz-364w2hm5Dny_0b6cYmmnsCUo44rBou3ANouOnWsvUi2IkTOZPw,10,1731648117000,177,921,I,191,154,False,False,False,False
O5xh_dVhNsA4gGsi-MuQ9CJ5Pu9ZDcerWhrQZVHA6egxJTA,btfvYS9WUrgGZqpxjGe8wO7QdPpGOA0A7pxAwvJ1Wplr333OiRG95f4K,qugh588D67jHTw3UrFvUAFljc7XYX6xIo8IiEwL1ySXO0cIztB6aFhKSNK03JpTr1f-kmgcHoAjBHA,5470,1731224810000,380,921,I,83,42,False,False,False,False
amflyD266fwD0aeQMtp0zk6HsQ4rchFmTy6L0o_cBYyiCMY,MGyFZXve4-2Dl9fCjOioy-iJmToAeY0ZzeBabf9MoeUP_lZ3xKRumSmi,EKTQm6NEmOzbKU9fDqLIjMlKGOq-_0r6sJ0OVKgYM8uBQyQP0avJNDULFZlpwXJjDLgxX0vIoRUXkw,6504,1731693227152,570,919,I,231,193,True,False,False,False
hrC0AY2gDImPmRg2Z6uaMbGheoMuWuGHcva2pUVnFIJTn3g,r5NJJ5LVtOzMcdYfQUnKGCO9FMXExpbD2M2m_cnR7jt3z5wgF03G9iGg,1JPo6L4Cl4x7iWHcaAo9pTqBkmQ9LFWYcIjUYep-GY1dtqpfUyoREyhyrytxBalHvI6qbzwpW0zY-Q,7,1731436791000,105,917,I,274,249,True,False,False,False
rPSqz5ZTQ34Iq9KiVYc6UTBbAS_bK4LItR3Ec7OTKkGHLHNrWs2RMg284A,QNMQhvXlHtDOejBhJaChYcUnERo8z5yL2P8pLTo478FJ2wNTsjZWx5yF,ArtmhpKlEqNZqfm2YfJm9xeIk3m05jzMQ2R36InDbiaA0n52JA4ffaFRszhmHDrQi1HesNKyojv0dQ,6502,1731744109797,238,916,I,283,254,True,False,False,False
Shd2dLmlzs8gl90h5mlpxbr84SYRXsTqfiAXBZWMFJqYB1WimhZeSMmZoQ,rNuBD92nyFe5dFNqRGDbNZqvXXUEpqmnwxqAGyF1CnwD0Z2NPezv4usE,TaIY1g0QAbezNMnyz25XAKOXPr03r60jc2yOO1Dp9MXcRUbOC_3LOWXQ6v80635LQ_Suz1FMuGzRZw,28,1731745198227,99,915,I,288,244,False,False,True,True
1-cxKwba5KCNxrkXx0ddyZfyEvBgqb-dWQwqUzeNQIMOL8KcIkS-DqJANw,iLmrJSxNbj4odXQOc7R9gHU7lmdJh3N72Xq0pAodNPT4tqz78qSTeWHw,Q_vkl_qDIDvG5NZL6Nrt3I1FRKFJ92fEEn-1nbzrTQqJwT8ZXkn62V2rbhdIvaOxspvVlyuMVJSs1g,977,1731750715369,862,914,I,320,284,False,False,True,False
InBXnu9kYz6vodzU0h7a76Ibt3lWUxWNLUG2KNS3QfU3bms,bhfUINswrywWDpOunvAwGsqyO46JEBddcgepoGsp8m-HKzyr6xU1xOB3,3sXMdHxJs1Ao9nsSq2yhQA-TVWnfz2PzNqp64kEQL1JaHt7zOsi_JkjbQzqwHVbXPFldEI4cInDJNQ,6393,1731700698892,446,914,I,288,252,False,False,True,False
ylFy-XToNd_YkEs2_rqPIEJLUQgXGtFDT5299IMokbmyZo8,L64STF3-Xa55X2OJT2kBBb2fXfM0bOgpT-e4sg62BFmFHE8vsMhwLwSE,Ki2hNUK0KDgGWKJARyJmnlNyhFfPHBrOWHA3S7TtFvb5SMXyFbksUcd4hWwkVgde7ODtkwwPZRBe5g,4668,1731706870881,708,914,I,120,77,False,False,False,False
Y9SpQUNI8dTaVRbu-OY7fe_zE0jiax6fJMcNbhxba-yDdvzMaPdnMRbI2Q,-k7G_0y01G5phuctKIrp52cq7nYUoRlfdNCGD7IPGoGDoj_50KAQwFiM,Te7q1vznJbRnjB_EhRXmJ_TE-C-yp89-yfWR284JF8olnm1CkeR_3x_ZpAXFOy0DzPncgcqFwhluEA,23,1731744317418,114,911,I,181,151,True,False,False,False
c448gppH3g9Zbo_RkCMrBpyvgxSLobyleL9uCeF7TQ4Qow,5m7M-Hr8BJ0uvwsb5Xy2UV0OafhjxyLAgRyfQBVMp3hU,oKK6_30PA-xl6mnibURTnT-mp5Lo6Sfbkvxm3Odl1AG6fyihG-dcOfo32cR4DaoFjzX45B5St_2Fag,5470,1731164725000,531,911,I,117,80,False,False,False,False
aqdAc0ALUejZQ6i2R40_7R4znVLSxolUBynMyHbClF9fyA,wvWqs1qEOAG7Ok0NCm2GSvfd-tWWVUdHc4pKYLQRaA6b,ouivHKiHLE2_tnFv7X1Z5Wkaizn4VAJd1RyFZj85toynJ-3Hr5qWQw8tJhHzoNcmu4xzFqgAgwvIFw,1445,1731673127658,433,905,I,139,98,False,False,False,False
xNVurmmYaT0-m_Je3iu0Oxlp-ZrLvIk2Ivywxhwd0yKhbcMPfxLeq5K_Zg,ETQG4Pmlh1x4neqRKQayPZRxCg9Yh9ygrJ6mwq6P394zEyK-gdxblG_u,7J_Nh5DwNLWOECp4Gmj2WUUbZKWOdgaffWLMdWA_kH1nA6Zv3IkW_HNJfIGDdtaFFKvLVP3M0juBbg,839,1731611277000,708,904,I,338,310,True,False,False,False
RXxU1betjhCVlA1ZjpL2XZbaQRdmW-OGQFxAT_Ako1O_mcSCv7akGugXIg,v_UBoXrMceI3I0fhVoQTnCVHEocr9PV3u0Dw-2JYDgwK5fuhHQ_4jGVV,ntFJrLjkQrCgOhvjVhojZFLLLq6fs8c9hgRQx0MekMStNsetUS833JlthVKZ3LkjKEB9zo_IREwYTQ,3838,1731737394800,117,902,I,123,90,False,False,True,True
OwJwjeORCqLiTZNjw1d131qAIzvyjEUJXSJZbwZNVasE-1EnDwbvEqbVIw,9gKjiqtijScvZo7ZwRDFO5-qV9m-Ox7XyHayg4hJr3SlAA0NU3Lz5zj9,-io4scwg-BYE2N75oJqHUU2gz_Bho8LYtCf2VbsMlXH_lnsKpbmsYao0UX2tILd8w6Sva0BJ3LD7Lg,29,1731744317418,48,900,I,158,98,False,False,True,False
4fENaDEzs0_X8XUWnA56MIHPpYZL4sfPtQSeL4BCcLReOXCLf4J3C68Ltg,E9UOECDktHkuL88Lk8PCn5Im1r4En-J5zPnB8VDykP4Gst7-EXdXLPWv,C-PatUnrd56KbNU-Hi2ECo9ifB2Jxg_9n_Yczutt53x_avfg4QxkUNQI9MSp9xwoQISNhKOYIQjoJA,3838,1731745164175,397,899,I,156,128,False,False,False,False
M7OJehsnGse5Suk9hgtR3oFDRHNVf950m6-pFJNiBkSWKsY,6OITa6y_VMZkRL-xLFEWudGVmbiS9UhGxQnwGdvqm6xjq-o,39cYjGs9E44Zox8y4rZneUPUjLFuIjs3E-m0C7eCXO0uSDsqQm7hiGdvaVlFA2IqTqA78Mn3JuqHVQ,20,1731752255873,610,899,I,136,112,True,False,False,False
-X_AnAkjCclqzboHMEdmmOpWFZyuhiB7O5pEtYC2_nYxZm8R5E6Bq7z99Q,extftJWZhwoWBK-dzZ_gHCCrqgAIvwZPiEXJUm6dyxmp2958EspZcXPR,XVWRzuQRZGQr_IWKWspJHC3u1di50b-zDS33c3g1MFwMevJjiGuODt1mpqZ8h3ixxMM4LxN27LlcPg,6308,1731745164175,709,898,I,306,273,False,False,False,False
olmfKfUg-qEQW_fwJskep_Flyvfqw3S_sC7QOyBKtaQuSBE,HuKAwA2vDPRM8cyE4kSP-WA8FeQ6cFgVRkVzlSfQpg4L_Zn5gYxZ738R,RKVI2ikxVjXJuDXcTMlmfj5m9DjCjUdlKz8K0hOW2Ks6xkuvGuIAX4KnzhxILFZwgvHH9hlQ5D4OJw,4554,1731751335280,499,897,I,129,101,True,False,False,True
n0OODC5Kcf_Dlv8ZYA54LaMqwijvKzl6sMVEGKle5z-M-Zl6YM5bwLe08A,Mi6L71217JctyxMaVvFTs-Kk59y5jeT60fo0ndFHxXrzylC-RrpCzxfE,0xWZC1VJRzSS0RKAN-q9oFwsTtzGD-WFd5vzn4nf2tuawRsXdFvX2lmW40OD-N_0Z-Vh1texMA1wJg,5258,1731686193749,368,895,I,125,92,True,False,False,False
ku6HpcokuvVwBV7KU4LSZ26zmf9znonjnf_CpaAvWqHHtVTwALoD-bIzAw,EwKX7zByWi0urpLqOmjef8Qt3B80Sw0hEoQlgYoPujWsiuSgZ7FBx6f6,1by7o_xjRCh9dpwRopSwGoRCoqYd7b8jy8EYH9s_ZCzIkqpQjywD2DeWkRyT8FV5LGARU2uOqj1umw,22,1731735341136,62,894,I,237,183,True,False,False,True
_zqqWY77E_mdfbsegmoxtxL9rBimuVXDBbDd4L6XBXERjGI,HpXVec1TmHhyMfXkE7y2tKGkwHSWDgwsaqlEaNCC51dDUNforfi6I5J6,Bdik0Sf0U3zEqqKnyXXysx6ExlLvD-b7LBbmTcMEI0PLVgU8Jgz0UGZX-Ec9dYbnJqSUepWAqcxuJQ,5952,1731706870881,764,893,I,202,167,False,False,False,False
CUqJCGq4tB3fQgdps4R4F0aBdF-RoBavXnJb90bR_uc2874qBKGwrAMMFA,2AY7-zWokImY9zmehExNypogY38OChVDcmBGgF6hC15U7t9VzRlCHzKP,oIjO5pPC8Wdb9SZRcc_yCzB29R6lGAIPU6xcvBsDolgt7LnFO61BjxSYxdusmLl4a472zMQiuUmznQ,4074,1731617625000,483,893,I,176,144,False,False,True,False
f-0BdDCG-psHwaHeW9KZS9FWIHtrS_IxHPzVZffIPSj58WutQhsov_P2lQ,5lrxGJximCRRzTIJjcz-ek5uZLcZ9WFCW9rS11VoyIgbNpjtiNmvdlmN,UKx-rlsGhVejA4dKMfWxjTkFN6E07eA5t4nmEM_l9ihuqqyDHlPiAl7FVoJE_bzcv9Hdke29GjX1DA,3840,1731751335280,262,892,I,258,211,False,False,True,False
_CJpueMKjRgagPSbVujtqeLSQC9iHTfbfTrL3hKEQ2SfsHo,BsvVyksXUD5I_DXPRP6VT7_qGDArN_mLKjHCKQtq8cZcdrEAkbh6408Y,lcoUtie7-HyXbvCkVPZKIMrRKyXsGAS15H6RdBnERCh9VfzNIzYysVFjtoT4qE08xHaOK2f2lCRtNQ,4964,1731707411716,1002,891,I,146,112,False,False,True,True
Ux4YZ_bYSUr9Bu4Eoo7gVLo82VSv0JBYDWvPpfuhjckfofw,2ObbJYcvPpcBnreYBuB8mBRuiGRNIbeiiPwsdIQFGLAZTtU,PifDKX1SWHgjHHf7rmTbQIOs-7RAJ37N0G03bNb9ROiVm99U1rKmt0iLS6YgT1Clu0xee4XVBsn0Qg,6350,1731743956998,1071,890,I,246,210,False,False,False,False
mLy2GZJ2yyajyrTDZqjPW0pDzJ86HuN7VYJpURb_QW0yCSfFFO30FUuDiA,P8mS4efFpXIqpmpv4LUMHQ3AXISvtZq9RtPBk0MBi8SKn5UPk1kzwY7t,_zk1S8B3wJ4tHdnM-3-Ee05OduWk-gECOS-DxDM8UnBEPxKVKY6Ia34gzKkHAfdd21Tx0Z5R9FRg5w,5494,1731679398707,561,890,I,193,165,True,False,False,False
28UVkFf0iguuMD__41f-G83iTeauIFErOv0Gbbwrk4Sa1wNeGR3YCWrnew,LT6RlD4t56C3f2LChRnnpSyezbp2og4Uv-JJU6wPwVv-3oAs3Fg2z_EO,bnm3GgscjoYS19-p92qM9L2c1DdWDnWd7GKvUbM4aKLDtZDdiqsM8iYj-XNlE6gvIoLaJgbwiVxE1A,6504,1731746637429,211,890,I,105,65,False,False,True,False
I-TgJg7W8z0svioSGpVFvD3i2zG3-4K4U3fbJn2QNMqZfio,CueYkOba9cRxChchgSg5-32ZenFDuTs3KnHD7vw_z47fWZo,wEZk0G-WXpshQMsls74y4Z7Fe5FV9bI32nZfjk4KRhf9YZsACvlhvdu2ieH2_04UQkHd0PhKeOpNiQ,3791,1731751355907,1256,885,I,243,212,True,False,False,False
ntPg47Le3g2YtzUqBC3mE0y30g0ZpGWt7ZEIIWm2BATvKOdb75BocLDX_A,Bi3t0b3Fn_JS7shJENFWGoReUvQ9WqBcDIcZHBQ7pyH2lt1pWgEzDt5Y,EBP5d77LxhXMi88aKYmEjgWdxMNnVArVNBtJ5_XJilaGfRiGvz46d-CGvB9pFvI5ICwnwAxvPKB4TA,6298,1731679458000,321,884,I,117,84,False,False,False,False
x2uCLcXy6E_braMPmByT_N9DR-Zsg2V5ih2IW99ieG5lyE3F,OL_lwWXB16CJh2f60zNEV7tPJWpGz7foBH_SMCPpxDehI8gAguzazZsV,vCc3xGncChXSbFzCrq2dCavDu2cgizJ1hoyZFRNJXd9d2Tr2mdbjyk6hO2HpDDpkjRO4VyTESs89qw,4021,1731669838238,895,883,I,132,96,False,False,False,False
XUqj_Mx9eSA4qRON26DRoqRwPFHuCmoXOWVTH-NYGjl-6ng-kXCKbeTx9w,ozBkMChNXbTXvVV5yD5DFAQBPQwmn5LrYDWaCvOG__NP36plQ-fOatT8,MGruGEYN2oGcutynRXxa-Z_hRj9E-y5hc0SZvfBCfG1n_42qbhYH_mEhMvU23nfNLHrCiUURQZZ7pA,5709,1731751367028,439,882,I,286,255,False,False,False,True
3J0Prrw0WcR9gjz6GpVE2dq7qjNdXwBZ7-JLICkPD1bO87ALI2Ti2Xf53Q,gXYUQxtg7aaF6seFdjnVOuXV0HDoZKyyMl-VD-eGSdx2d8hpLCOOFWL2,haPSLoXjEl8nb33_m8jZCjztjj3XyMq5QxlFex-oRbUwr8S7Lt2sZQwXl26J4o2sjQE5pLUd7YFOTw,6502,1731745227504,97,882,I,185,149,True,False,False,False
7fduUgun7QsZrIUR6WhthUsXSCQK-OF0KIdPPTPaC8T6KgU,x54eZeth0vCd4ecEfjFlCKGyeOphfxUy73o_dj5OHSaFErF1ws0kLDhZ,6iU2T4ZxN-Qwpt2nKjykzWA-_LykBK3ZJfBYJw4INfpt2sBOF-79o10IifqPDOa5HKXVEQOKMtENrQ,1437,1731654247000,551,882,I,126,94,False,False,True,False
OkUVGOsfWJDQuSNf4KS_-KzOLAaSNardzDHK5NNmTXs9QPbTb1K6YUPrGA,ltZ1DVDYyL6ooyiLw-uszcY7nJWxDkxSSKvSP8FTtFZw6CJBuI1zNz1G,k9keSEy0H4-C0VEhtLMtjv882G8XHX6bdX--ZZe4oDG0PhYiYXiMTnwghnqx9eTaHE7DvhvB2fa5Tw,7,1731751326722,150,881,I,314,286,False,False,True,False
8SzELJnA4pk1Afq1V5Zld7RUJkDlnmveicG5oKkZ_uPNsiiuP9LdUKCrdA,MeoZ5xgR1719Y1wytQWvSwBy4_PlRlpEL6oRlgLQE_9IgJWRrfTDLfF4,xHaoE4P4KDaRjHG5gPNuufYRN07qqzlajcPk2jRNppNrZT_98V5ILx9gFW8huIrzwAj0mKxvm6mQoQ,7,1731744222198,70,879,I,219,161,False,False,False,False
